source,record_id,scientific_name,license,image_url,local_path,captured_at
inaturalist,363575826,Oligodon arnensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663686413/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363575826.jpg,2026-05-01
inaturalist,363575819,Eryx whitakeri,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663686381/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363575819.jpg,2026-05-21
inaturalist,363572921,Boiga thackerayi,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663680320/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363572921.jpg,2026-05-21
inaturalist,363562139,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663661477/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363562139.jpg,2026-04-24
inaturalist,363531403,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663599510/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363531403.jpg,2026-05-21
inaturalist,363531332,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663599409/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363531332.jpg,2026-05-21
inaturalist,363391038,Dendrelaphis girii,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/663327116/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363391038.jpg,2026-05-20
inaturalist,363368641,Bungarus bungaroides,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663284255/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363368641.jpg,2026-05-20
inaturalist,363357874,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663265718/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363357874.jpg,2026-05-20
inaturalist,363348235,Fowlea piscator,,https://static.inaturalist.org/photos/663248990/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363348235.jpg,2026-05-20
inaturalist,363317876,Craspedocephalus malabaricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663195409/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363317876.jpg,2026-05-19
inaturalist,363310918,Eryx conicus,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/663182177/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363310918.jpg,2026-05-20
inaturalist,363292970,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663150278/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363292970.jpg,2026-05-19
inaturalist,363291025,Ptyas mucosa,,https://static.inaturalist.org/photos/663146375/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363291025.jpg,2026-05-20
inaturalist,363284072,Hypnale hypnale,,https://static.inaturalist.org/photos/663133430/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363284072.jpg,2026-05-18
inaturalist,363273565,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/663113914/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363273565.jpg,2026-05-18
inaturalist,363273152,Eryx conicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663112889/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363273152.jpg,2025-07-04
inaturalist,363261640,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663089949/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363261640.jpg,2026-05-17
inaturalist,363256117,Dendrelaphis girii,,https://static.inaturalist.org/photos/666348644/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363256117.jpg,2026-05-20
inaturalist,363243635,Grypotyphlops acutus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663052127/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363243635.jpg,2026-05-20
inaturalist,363205757,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662964522/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363205757.jpg,2026-05-19
inaturalist,363205749,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662964069/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363205749.jpg,2026-05-19
inaturalist,363198078,Ahaetulla malabarica,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662932867/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363198078.jpg,2026-05-18
inaturalist,363131084,Amphiesma stolatum,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/663055158/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363131084.jpg,2026-05-18
inaturalist,363062663,Eryx conicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662711724/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363062663.jpg,2026-05-19
inaturalist,363057234,Boiga forsteni,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662692750/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363057234.jpg,2026-05-19
inaturalist,363048114,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662674421/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363048114.jpg,2026-05-18
inaturalist,363043906,Trimeresurus erythrurus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662667263/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363043906.jpg,2026-05-19
inaturalist,363038922,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662658619/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363038922.jpg,2026-05-19
inaturalist,363031761,Ahaetulla oxyrhynca,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662645911/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363031761.jpg,2026-05-19
inaturalist,363027123,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663166155/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363027123.jpg,2026-05-19
inaturalist,363022953,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662628525/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363022953.jpg,2026-05-15
inaturalist,363016436,Hypnale hypnale,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662618691/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363016436.jpg,2026-05-17
inaturalist,363015472,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662617338/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\363015472.jpg,2026-05-19
inaturalist,362989045,Python bivittatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662568489/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362989045.jpg,2026-05-19
inaturalist,362981835,Boiga trigonata,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662555100/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362981835.jpg,2026-05-08
inaturalist,362972374,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662535077/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362972374.jpg,2026-05-19
inaturalist,362962851,Boiga multifasciata,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/662517377/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362962851.jpg,2026-05-17
inaturalist,362961039,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/663915188/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362961039.jpg,2026-05-06
inaturalist,362930220,Fowlea piscator,,https://static.inaturalist.org/photos/662451826/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362930220.jpg,2026-05-19
inaturalist,362871742,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662336681/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362871742.jpg,2026-04-27
inaturalist,362837958,Sahyadriophis beddomei,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662269505/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362837958.jpg,2026-05-15
inaturalist,362836797,Dendrelaphis ashoki,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662267557/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362836797.jpg,2026-05-15
inaturalist,362835444,Ahaetulla borealis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662265157/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362835444.jpg,2026-05-16
inaturalist,362834151,Lycodon travancoricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662262856/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362834151.jpg,2026-05-19
inaturalist,362762238,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662125462/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362762238.jpg,2026-04-11
inaturalist,362755197,Hypnale hypnale,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662113071/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362755197.jpg,2026-05-17
inaturalist,362728664,Dendrelaphis tristis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662063883/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362728664.jpg,2026-05-18
inaturalist,362721494,Eryx conicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662050862/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362721494.jpg,2026-04-26
inaturalist,362720389,Hypnale hypnale,,https://static.inaturalist.org/photos/662049449/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362720389.jpg,2014-07-31
inaturalist,362719715,Rhabdophis plumbicolor,,https://static.inaturalist.org/photos/662048900/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362719715.jpg,2014-07-31
inaturalist,362704324,Fowlea piscator,,https://static.inaturalist.org/photos/661993469/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362704324.jpg,2026-05-17
inaturalist,362697505,Ahaetulla sahyadrensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/662007022/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362697505.jpg,2026-05-18
inaturalist,362691926,Platyplectrurus madurensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661996479/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362691926.jpg,2026-05-17
inaturalist,362671139,Boiga stoliczkae,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661959076/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362671139.jpg,2026-04-28
inaturalist,362668657,Rhabdophis himalayanus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661954302/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362668657.jpg,2026-04-28
inaturalist,362666208,Lycodon travancoricus,,https://static.inaturalist.org/photos/661940558/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362666208.jpg,2023-07-29
inaturalist,362626107,Rhabdophis plumbicolor,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661871958/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362626107.jpg,2026-05-17
inaturalist,362484476,Craspedocephalus gramineus,,https://static.inaturalist.org/photos/661595332/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362484476.jpg,2026-05-16
inaturalist,362450947,Lycodon travancoricus,,https://static.inaturalist.org/photos/661533280/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362450947.jpg,2026-05-17
inaturalist,362449855,Hypnale hypnale,,https://static.inaturalist.org/photos/661531305/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362449855.jpg,2026-05-15
inaturalist,362393407,Ophiophagus kaalinga,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/661427551/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362393407.jpg,2026-05-13
inaturalist,362393333,Hypnale hypnale,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/661427458/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362393333.jpg,2026-05-13
inaturalist,362392668,Craspedocephalus anamallensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661426153/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362392668.jpg,2026-05-17
inaturalist,362392454,Craspedocephalus anamallensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661425804/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362392454.jpg,2026-05-17
inaturalist,362380630,Hypnale hypnale,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661403411/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362380630.jpg,2026-05-13
inaturalist,362380121,Ophiophagus kaalinga,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661402542/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362380121.jpg,2026-05-13
inaturalist,362380009,Hypnale hypnale,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/661402312/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362380009.jpg,2026-05-13
inaturalist,362365175,Boiga stoliczkae,,https://static.inaturalist.org/photos/661375581/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362365175.jpg,2026-04-24
inaturalist,362258436,Boiga nuchalis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661178050/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362258436.jpg,2026-05-17
inaturalist,362238770,Ptyas mucosa,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/661138305/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362238770.jpg,2026-05-15
inaturalist,362232662,Indotyphlops braminus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/661127476/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362232662.jpg,2024-10-31
inaturalist,362047851,Dendrelaphis tristis,,https://static.inaturalist.org/photos/660770439/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362047851.jpg,2026-05-11
inaturalist,362042007,Lycodon striatus,,https://static.inaturalist.org/photos/660759866/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\362042007.jpg,2026-05-16
inaturalist,361945798,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660587476/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361945798.jpg,2026-05-16
inaturalist,361939502,Hypnale hypnale,,https://static.inaturalist.org/photos/660576412/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361939502.jpg,2023-11-14
inaturalist,361939414,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660575977/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361939414.jpg,2024-04-10
inaturalist,361930584,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660560392/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361930584.jpg,2026-05-16
inaturalist,361927742,Oligodon taeniolatus,,https://static.inaturalist.org/photos/660555300/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361927742.jpg,2026-05-16
inaturalist,361921847,Bungarus caeruleus,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/660544626/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361921847.jpg,2026-05-15
inaturalist,361910131,Lycodon hypsirhinoides,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/660521745/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361910131.jpg,2026-05-13
inaturalist,361908728,Ptyas mucosa,,https://static.inaturalist.org/photos/660519110/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361908728.jpg,2026-05-15
inaturalist,361908403,Lycodon aulicus,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/660518398/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361908403.jpg,2026-05-10
inaturalist,361907071,Ahaetulla oxyrhynca,,https://static.inaturalist.org/photos/660515647/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361907071.jpg,2021-06-30
inaturalist,361906618,Ahaetulla oxyrhynca,,https://static.inaturalist.org/photos/660514544/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361906618.jpg,2021-07-10
inaturalist,361906521,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660514257/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361906521.jpg,2026-05-06
inaturalist,361906258,Eryx conicus,,https://static.inaturalist.org/photos/660513911/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361906258.jpg,2026-05-16
inaturalist,361905887,Ahaetulla oxyrhynca,,https://static.inaturalist.org/photos/660513255/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361905887.jpg,2021-12-19
inaturalist,361905621,Fowlea piscator,,https://static.inaturalist.org/photos/660512777/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361905621.jpg,2022-02-04
inaturalist,361903694,Hypnale hypnale,,https://static.inaturalist.org/photos/660509351/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361903694.jpg,2023-11-14
inaturalist,361903390,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660509108/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361903390.jpg,2023-11-13
inaturalist,361902871,Ptyas mucosa,,https://static.inaturalist.org/photos/660507900/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361902871.jpg,2026-05-16
inaturalist,361902085,Oligodon arnensis,,https://static.inaturalist.org/photos/660506449/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361902085.jpg,2026-05-16
inaturalist,361893609,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660489745/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361893609.jpg,2026-05-16
inaturalist,361819154,Gloydius himalayanus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660345375/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361819154.jpg,2026-04-15
inaturalist,361744587,Eryx conicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660204776/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361744587.jpg,2026-05-15
inaturalist,361724753,Pareas monticola,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660170769/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361724753.jpg,2026-05-15
inaturalist,361724432,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660167856/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361724432.jpg,2026-05-13
inaturalist,361708362,Elaphe hodgsoni,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660140877/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361708362.jpg,2026-05-15
inaturalist,361674495,Hypnale hypnale,,https://static.inaturalist.org/photos/660080167/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361674495.jpg,2023-11-15
inaturalist,361672245,Craspedocephalus peltopelor,,https://static.inaturalist.org/photos/660075353/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361672245.jpg,2024-04-09
inaturalist,361671398,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660073654/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361671398.jpg,2024-04-09
inaturalist,361671195,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660073384/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361671195.jpg,2024-04-10
inaturalist,361670937,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660073249/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361670937.jpg,2024-04-10
inaturalist,361670370,Craspedocephalus travancoricus,,https://static.inaturalist.org/photos/660071642/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361670370.jpg,2026-05-15
inaturalist,361662891,Ptyas mucosa,,https://static.inaturalist.org/photos/660058985/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361662891.jpg,2026-05-15
inaturalist,361651755,Xylophis perroteti,,https://static.inaturalist.org/photos/660038666/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361651755.jpg,2026-05-15
inaturalist,361647693,Malayopython reticulatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660031650/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361647693.jpg,2025-11-29
inaturalist,361635366,Naja naja,,https://static.inaturalist.org/photos/660497274/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361635366.jpg,2026-05-14
inaturalist,361631074,Hypnale hypnale,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/660000049/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361631074.jpg,2015-08-19
inaturalist,361628546,Daboia russelii,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/659989739/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361628546.jpg,2026-05-14
inaturalist,361616078,Lycodon travancoricus,,https://static.inaturalist.org/photos/659969550/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361616078.jpg,2026-01-31
inaturalist,361602038,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659940752/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361602038.jpg,2026-04-13
inaturalist,361586584,Ahaetulla oxyrhynca,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/659910029/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361586584.jpg,2026-05-15
inaturalist,361479880,Coelognathus helena helena,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659701499/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361479880.jpg,2026-05-14
inaturalist,361479476,Ahaetulla farnsworthi,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/659521366/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361479476.jpg,2026-05-14
inaturalist,361463932,Daboia russelii,,https://static.inaturalist.org/photos/659671233/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361463932.jpg,2026-05-14
inaturalist,361409563,Indotyphlops braminus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659571813/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361409563.jpg,2026-05-14
inaturalist,361400514,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659553949/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361400514.jpg,2026-05-13
inaturalist,361378276,Python molurus,,https://static.inaturalist.org/photos/659512480/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361378276.jpg,2026-05-07
inaturalist,361377530,Ptyas mucosa,,https://static.inaturalist.org/photos/659511031/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361377530.jpg,2026-05-14
inaturalist,361366592,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659491152/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361366592.jpg,2025-05-11
inaturalist,361363138,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659484373/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361363138.jpg,2026-05-14
inaturalist,361363135,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659484370/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361363135.jpg,2026-05-14
inaturalist,361347812,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659455451/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361347812.jpg,2026-02-28
inaturalist,361347718,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/659535857/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361347718.jpg,2026-05-14
inaturalist,361345885,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659452040/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361345885.jpg,2026-05-14
inaturalist,361345803,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659451925/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361345803.jpg,2026-05-14
inaturalist,361334478,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659429782/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361334478.jpg,2026-05-13
inaturalist,361304370,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/660287688/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361304370.jpg,2026-04-13
inaturalist,361212648,Boiga beddomei,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659189116/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361212648.jpg,2026-05-11
inaturalist,361193337,Ahaetulla malabarica,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659157498/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361193337.jpg,2026-05-13
inaturalist,361158165,Rhabdophis plumbicolor,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659093385/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361158165.jpg,2026-05-13
inaturalist,361152747,Indotyphlops braminus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659084251/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361152747.jpg,2026-05-13
inaturalist,361149709,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659077771/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361149709.jpg,2026-05-13
inaturalist,361134912,Hypnale hypnale,,https://static.inaturalist.org/photos/659050369/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361134912.jpg,2026-02-21
inaturalist,361095472,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/659410190/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\361095472.jpg,2026-05-13
